WPC0_X,WPC0_Y,WPC0_Z,WPC1_X,WPC1_Y,WPC1_Z,WPC2_X,WPC2_Y,WPC2_Z,WPC3_X,WPC3_Y,WPC3_Z,WPC4_X,WPC4_Y,WPC4_Z,WPC5_X,WPC5_Y,WPC5_Z,WPC6_X,WPC6_Y,WPC6_Z,WPC7_X,WPC7_Y,WPC7_Z,WPC8_X,WPC8_Y,WPC8_Z,WPC9_X,WPC9_Y,WPC9_Z
13.560240407462686,-0.8019113760597013,10.65127903880597,15.440330878787877,-0.7787794791969698,12.290946086363636,17.310878492537316,-0.7501858547910449,13.959437707462687,19.218705284848483,-0.7298907442727273,15.638439116666666,21.105793160606062,-0.7091032839848485,17.271256233333336,22.98903029701492,-0.6797455298955223,18.92009731492537,24.89206987910448,-0.6637188838208955,20.574049731343283,26.77737599552239,-0.6442259899402986,22.1828355641791,28.61998210597015,-0.6283068576716418,23.844577741791046,30.464081080597015,-0.6025700922985076,25.463195926865673
13.560544723880595,-0.7936198092537313,10.646631750746268,15.44428818030303,-0.7793599405909091,12.301304415151515,17.30977982238806,-0.7502459080597015,13.959376440298511,19.215280398484847,-0.7286847283181818,15.63709216060606,21.108419022388066,-0.7091936240149255,17.28410296865671,22.987917429850746,-0.6808691001940298,18.9263865761194,24.892558596969696,-0.6635744774090909,20.574519443939394,26.763547149253732,-0.6430436350149252,22.17399120746269,28.620912525757575,-0.6275062928484849,23.849539386363638,30.48703254179104,-0.595823039761194,25.47544695522388
13.564617073134329,-0.8014434546268657,10.648571443283581,15.444987976119405,-0.7795236889850746,12.30529357164179,17.321943670149253,-0.7513749678656715,13.962804020895524,19.225899140909092,-0.7287507298333332,15.637093204545453,21.121602453030306,-0.708407311530303,17.285804895454543,23.002661663636363,-0.6815922551666667,18.93499543333333,24.901261434848486,-0.6649751659242424,20.575075995454547,26.774372712121206,-0.6453091424999999,22.179267340909092,28.621504082089547,-0.629105309641791,23.847510479104482,30.494773714925376,-0.5906959266119403,25.47809908955224
13.565746628787878,-0.8002053557727272,10.64862209090909,15.438419634328358,-0.7789971214626864,12.301383025373132,17.30612882424242,-0.7523881191818181,13.9707247,19.210516062686565,-0.7284079774925373,15.64180118358209,21.105988202985074,-0.7094377729552239,17.28432847761194,23.000261234328356,-0.6822322489104478,18.94215762686567,24.899165795454547,-0.6650212756818181,20.585693112121216,26.763657783582087,-0.646776546313433,22.17910273432836,28.612658571641788,-0.6279312837313432,23.85621232835821,30.487260495522392,-0.5916751403432835,25.48689371641791
