X,Y,Z,Timestamp
13.5642605,-0.8010778,10.648571,2026-01-18T16:30:02.2234730Z
13.5891447,-0.7766375,10.6606941,2026-01-18T16:30:02.5242830Z
13.7113142,-0.725172341,10.7567806,2026-01-18T16:30:02.8247160Z
13.8996277,-0.7110606,10.907465,2026-01-18T16:30:03.1239580Z
14.1134787,-0.703116238,11.0840435,2026-01-18T16:30:03.4253690Z
14.3529577,-0.7078604,11.27062,2026-01-18T16:30:03.7267090Z
14.6062021,-0.6734798,11.4642925,2026-01-18T16:30:04.0266920Z
14.826746,-0.6814716,11.6495552,2026-01-18T16:30:04.3282990Z
15.0340672,-0.689514935,11.8562174,2026-01-18T16:30:04.6287700Z
15.2030325,-0.7042485,12.0429668,2026-01-18T16:30:04.9298180Z
15.3675947,-0.730710864,12.2159891,2026-01-18T16:30:05.2287330Z
15.4581051,-0.737062454,12.3079729,2026-01-18T16:30:05.5306900Z
15.4943266,-0.741177261,12.3580294,2026-01-18T16:30:05.8317400Z
15.4821205,-0.753824055,12.3742685,2026-01-18T16:30:06.1305020Z
15.4651985,-0.7584726,12.3782148,2026-01-18T16:30:06.4322770Z
15.4461517,-0.7617002,12.3705425,2026-01-18T16:30:06.7316150Z
15.4337139,-0.7644489,12.3656693,2026-01-18T16:30:07.0315980Z
15.42922,-0.765756249,12.3658867,2026-01-18T16:30:07.3324330Z
15.4310818,-0.7660975,12.3697281,2026-01-18T16:30:07.6334100Z
15.4306164,-0.7678426,12.3627968,2026-01-18T16:30:07.9339960Z
15.4335041,-0.7717345,12.3443718,2026-01-18T16:30:08.2343300Z
15.4353867,-0.771573365,12.3425894,2026-01-18T16:30:08.5359040Z
15.4332323,-0.775179267,12.3309,2026-01-18T16:30:08.8355670Z
15.4343271,-0.7761321,12.3224564,2026-01-18T16:30:09.1351920Z
15.4388952,-0.7764195,12.3182354,2026-01-18T16:30:09.4362730Z
15.4417868,-0.775131941,12.3203344,2026-01-18T16:30:09.7378290Z
15.4431868,-0.7762038,12.3155231,2026-01-18T16:30:10.0216060Z
15.4433737,-0.776100039,12.3172407,2026-01-18T16:30:10.3209980Z
15.4434023,-0.7759805,12.3165731,2026-01-18T16:30:10.6227210Z
15.4427471,-0.775548935,12.3169346,2026-01-18T16:30:10.9221920Z
15.4430246,-0.775605738,12.3164806,2026-01-18T16:30:11.2225030Z
15.4432516,-0.775176764,12.3165855,2026-01-18T16:30:11.5233160Z
15.443903,-0.7758442,12.3121042,2026-01-18T16:30:11.8243080Z
15.4439306,-0.775778532,12.3124619,2026-01-18T16:30:12.1250780Z
15.4429092,-0.7761056,12.3119574,2026-01-18T16:30:12.4253060Z
15.4425716,-0.77630204,12.3113136,2026-01-18T16:30:12.7260840Z
15.4423752,-0.7763888,12.3113146,2026-01-18T16:30:13.0256450Z
15.4415178,-0.78225565,12.3095608,2026-01-18T16:30:13.3265380Z
15.4411058,-0.7854854,12.30874,2026-01-18T16:30:13.6271300Z
15.4406481,-0.786859035,12.3083334,2026-01-18T16:30:13.9282080Z
15.4409752,-0.787480533,12.3082438,2026-01-18T16:30:14.2290460Z
15.4414358,-0.7877607,12.3082123,2026-01-18T16:30:14.5305180Z
15.44055,-0.787771761,12.3081532,2026-01-18T16:30:14.8300760Z
15.441556,-0.7867227,12.3071613,2026-01-18T16:30:15.1292970Z
15.4439259,-0.7821331,12.3028269,2026-01-18T16:30:15.4318150Z
15.4453354,-0.780361831,12.3009605,2026-01-18T16:30:15.7310970Z
15.4459038,-0.7796361,12.3003349,2026-01-18T16:30:16.0325540Z
15.445775,-0.779282451,12.3000317,2026-01-18T16:30:16.3328090Z
15.44651,-0.7791839,12.2998123,2026-01-18T16:30:16.6328220Z
