X,Y,Z,Timestamp
13.9965267,-0.69767,10.8811464,2026-01-18T15:29:22.1751830Z
14.2031059,-0.6798358,11.0434494,2026-01-18T15:29:22.4780710Z
14.4198542,-0.6782892,11.2238188,2026-01-18T15:29:22.7773980Z
14.6272478,-0.6466912,11.4202185,2026-01-18T15:29:23.0782400Z
14.8366966,-0.6634346,11.6389236,2026-01-18T15:29:23.3772820Z
15.0233383,-0.6515746,11.8593845,2026-01-18T15:29:23.6782250Z
15.1748581,-0.669568956,12.0375595,2026-01-18T15:29:23.9795870Z
15.2949343,-0.6794918,12.1984978,2026-01-18T15:29:24.2798040Z
15.3854475,-0.691624939,12.2827826,2026-01-18T15:29:24.5812570Z
15.4484224,-0.704143465,12.3290272,2026-01-18T15:29:24.8819230Z
15.4800625,-0.7148198,12.3500395,2026-01-18T15:29:25.1809410Z
15.48739,-0.716417551,12.3555946,2026-01-18T15:29:25.4817050Z
15.4896059,-0.718970239,12.351881,2026-01-18T15:29:25.7827310Z
15.4816275,-0.7205478,12.349493,2026-01-18T15:29:26.0840240Z
15.4752636,-0.7228839,12.3488283,2026-01-18T15:29:26.3836170Z
15.4702759,-0.7246531,12.3487873,2026-01-18T15:29:26.6683490Z
15.4620714,-0.726896465,12.3463039,2026-01-18T15:29:26.9689330Z
15.4492531,-0.7305154,12.3426991,2026-01-18T15:29:27.2683350Z
15.4456949,-0.7306151,12.3424978,2026-01-18T15:29:27.5699920Z
15.4332371,-0.7331757,12.3417139,2026-01-18T15:29:27.8704040Z
15.4237776,-0.734202147,12.3411436,2026-01-18T15:29:28.1711710Z
15.4258642,-0.73797226,12.328969,2026-01-18T15:29:28.4711340Z
15.4274273,-0.7387744,12.3243294,2026-01-18T15:29:28.7721320Z
15.4260283,-0.73851,12.3235159,2026-01-18T15:29:29.0726240Z
15.4294586,-0.7453625,12.3191042,2026-01-18T15:29:29.3725800Z
15.4340525,-0.7539757,12.3133631,2026-01-18T15:29:29.6744810Z
15.43615,-0.757208467,12.31111,2026-01-18T15:29:29.9748400Z
15.4371681,-0.758455634,12.3100672,2026-01-18T15:29:30.2757930Z
15.4376431,-0.7590505,12.3096857,2026-01-18T15:29:30.5751100Z
15.4378576,-0.759117961,12.3095179,2026-01-18T15:29:30.8766160Z
15.4379253,-0.759146035,12.3094225,2026-01-18T15:29:31.1764340Z
15.4406424,-0.770391166,12.30189,2026-01-18T15:29:31.4768120Z
15.44252,-0.776358962,12.2979,2026-01-18T15:29:31.7783500Z
15.4435835,-0.7789106,12.29631,2026-01-18T15:29:32.0781740Z
15.4437084,-0.779690266,12.2955685,2026-01-18T15:29:32.3803590Z
15.4443178,-0.7800857,12.2954636,2026-01-18T15:29:32.6799130Z
15.4442892,-0.780219436,12.2952633,2026-01-18T15:29:32.9807490Z
15.4439373,-0.7801575,12.2956657,2026-01-18T15:29:33.2800510Z
15.4428587,-0.7798946,12.2974033,2026-01-18T15:29:33.5833030Z
15.442317,-0.7797065,12.2981091,2026-01-18T15:29:33.8825380Z
15.442194,-0.7795777,12.298583,2026-01-18T15:29:34.1832630Z
15.4422064,-0.779681146,12.2986012,2026-01-18T15:29:34.4838010Z
15.4422388,-0.779705644,12.2989063,2026-01-18T15:29:34.7842520Z
15.4421921,-0.7797811,12.2990875,2026-01-18T15:29:35.0681380Z
15.4421234,-0.7797361,12.2988968,2026-01-18T15:29:35.3676170Z
15.4421234,-0.779764056,12.2990294,2026-01-18T15:29:35.6699180Z
15.4421368,-0.7798447,12.2992392,2026-01-18T15:29:35.9692330Z
15.4420891,-0.7798738,12.2992887,2026-01-18T15:29:36.2715000Z
15.4420033,-0.779908836,12.2991667,2026-01-18T15:29:36.5703670Z
15.4421072,-0.779878,12.2992954,2026-01-18T15:29:36.8722960Z
15.4423084,-0.779956162,12.2991858,2026-01-18T15:29:37.1712730Z
15.44264,-0.779592037,12.298419,2026-01-18T15:29:37.4722850Z
15.4429951,-0.7793805,12.2979078,2026-01-18T15:29:37.7753080Z
15.44301,-0.7792925,12.2975473,2026-01-18T15:29:38.0736320Z
15.4429874,-0.779281,12.2974091,2026-01-18T15:29:38.3753510Z
15.4432316,-0.7792399,12.2974377,2026-01-18T15:29:38.6766960Z
15.4432907,-0.7792282,12.2974377,2026-01-18T15:29:38.9780110Z
15.4432068,-0.77922976,12.2977448,2026-01-18T15:29:39.2759060Z
15.4428024,-0.7791777,12.2991762,2026-01-18T15:29:39.5778860Z
15.442481,-0.7791176,12.2997475,2026-01-18T15:29:39.8784680Z
15.4424067,-0.7790833,12.2999983,2026-01-18T15:29:40.1782350Z
15.442379,-0.7791059,12.3000708,2026-01-18T15:29:40.4797240Z
15.4423809,-0.7791038,12.3002024,2026-01-18T15:29:40.7797160Z
15.4424744,-0.7791024,12.3003292,2026-01-18T15:29:41.0809930Z
15.442605,-0.77906996,12.3002224,2026-01-18T15:29:41.3806870Z
15.4423294,-0.779139757,12.3002567,2026-01-18T15:29:41.6824380Z
15.4423122,-0.779294,12.3000755,2026-01-18T15:29:41.9831640Z
15.442173,-0.779175162,12.3001471,2026-01-18T15:29:42.2833320Z
15.44223,-0.7790999,12.3002367,2026-01-18T15:29:42.5842710Z
15.442317,-0.7790943,12.3002682,2026-01-18T15:29:42.8677860Z
15.4423609,-0.779187143,12.3001871,2026-01-18T15:29:43.1682980Z
15.4430075,-0.7784681,12.299818,2026-01-18T15:29:43.4690750Z
15.44357,-0.7780883,12.2995052,2026-01-18T15:29:43.7711190Z
15.4436226,-0.7779755,12.2993956,2026-01-18T15:29:44.0715940Z
15.4436274,-0.777894855,12.29934,2026-01-18T15:29:44.3725560Z
15.4435415,-0.777953,12.2991076,2026-01-18T15:29:44.6731450Z
15.4436312,-0.7777595,12.2993631,2026-01-18T15:29:44.9729840Z
15.443531,-0.7777806,12.29927,2026-01-18T15:29:45.2731770Z
15.4439268,-0.7779359,12.30054,2026-01-18T15:29:45.5743270Z
15.4441833,-0.7779683,12.3011332,2026-01-18T15:29:45.8762760Z
15.4444151,-0.777971,12.3014565,2026-01-18T15:29:46.1767670Z
15.4442272,-0.7780182,12.3013306,2026-01-18T15:29:46.4777870Z
15.4443064,-0.778139651,12.3013115,2026-01-18T15:29:46.7780140Z
15.4442005,-0.778044164,12.3013439,2026-01-18T15:29:47.0786630Z
15.4436874,-0.778796732,12.3020773,2026-01-18T15:29:47.3783050Z
15.4426117,-0.779778957,12.3029842,2026-01-18T15:29:47.6793580Z
15.4423056,-0.780169,12.3034086,2026-01-18T15:29:47.9816130Z
15.4422436,-0.7803404,12.30361,2026-01-18T15:29:48.2805970Z
15.442152,-0.7803981,12.3036814,2026-01-18T15:29:48.5818010Z
15.4420147,-0.7803936,12.3037405,2026-01-18T15:29:48.8825070Z
15.44198,-0.7804592,12.303792,2026-01-18T15:29:49.1816130Z
15.4422569,-0.7802929,12.3036308,2026-01-18T15:29:49.4824980Z
15.4423685,-0.7802674,12.3035145,2026-01-18T15:29:49.7833120Z
15.44254,-0.7801093,12.303483,2026-01-18T15:29:50.0846400Z
15.4426041,-0.7800632,12.3034315,2026-01-18T15:29:50.3677330Z
15.4426174,-0.7800666,12.3034563,2026-01-18T15:29:50.6695550Z
15.4425554,-0.7802315,12.3033562,2026-01-18T15:29:50.9696770Z
15.4424086,-0.7803233,12.3032513,2026-01-18T15:29:51.2692030Z
15.4423361,-0.779836655,12.3028011,2026-01-18T15:29:51.5702870Z
15.4424067,-0.7795606,12.30267,2026-01-18T15:29:51.8709460Z
15.4421482,-0.7795034,12.3025589,2026-01-18T15:29:52.1732800Z
15.4426413,-0.7795412,12.3028469,2026-01-18T15:29:52.4726250Z
15.4421377,-0.779512167,12.3024769,2026-01-18T15:29:52.7738290Z
15.4420357,-0.7793914,12.3028631,2026-01-18T15:29:53.0758700Z
15.4423027,-0.7793368,12.3027773,2026-01-18T15:29:53.3742090Z
15.44244,-0.7792117,12.3026323,2026-01-18T15:29:53.6764730Z
15.4970045,-0.754642069,12.3306189,2026-01-18T15:29:53.9772130Z
15.6446075,-0.70537883,12.4398184,2026-01-18T15:29:54.2780310Z
15.86706,-0.650745034,12.6061363,2026-01-18T15:29:54.5775030Z
16.1158276,-0.657683849,12.8040657,2026-01-18T15:29:54.8792650Z
16.3711243,-0.645309269,13.0367756,2026-01-18T15:29:55.1788270Z
16.6449032,-0.661928952,13.2502728,2026-01-18T15:29:55.4795310Z
16.8905334,-0.669898152,13.4708719,2026-01-18T15:29:55.7814080Z
17.0926132,-0.6922108,13.6782866,2026-01-18T15:29:56.0823410Z
17.2306252,-0.701306045,13.8336945,2026-01-18T15:29:56.3835930Z
17.32432,-0.7285479,13.9174538,2026-01-18T15:29:56.6826920Z
17.3580532,-0.73869,13.9535265,2026-01-18T15:29:56.9835870Z
17.3454647,-0.7372284,13.95707,2026-01-18T15:29:57.2834970Z
17.33959,-0.739896655,13.951808,2026-01-18T15:29:57.5681770Z
17.33811,-0.741001248,13.954154,2026-01-18T15:29:57.8695730Z
17.33227,-0.7427242,13.9516335,2026-01-18T15:29:58.1702750Z
17.3264885,-0.7449675,13.9475651,2026-01-18T15:29:58.4710050Z
17.3187141,-0.744652033,13.9519863,2026-01-18T15:29:58.7714230Z
17.3095016,-0.7459498,13.95533,2026-01-18T15:29:59.0721500Z
17.2993965,-0.7472706,13.9593925,2026-01-18T15:29:59.3715220Z
17.2999439,-0.748108149,13.9602337,2026-01-18T15:29:59.6720490Z
17.299963,-0.7482469,13.9608908,2026-01-18T15:29:59.9734100Z
17.2999725,-0.7486104,13.9605722,2026-01-18T15:30:00.2747760Z
17.3001823,-0.748731732,13.9607315,2026-01-18T15:30:00.5756380Z
17.3003311,-0.7488741,13.9609261,2026-01-18T15:30:00.8772970Z
17.3004818,-0.7489893,13.9605274,2026-01-18T15:30:01.1759260Z
17.3022213,-0.749206841,13.9605074,2026-01-18T15:30:01.4764930Z
17.3036575,-0.749413,13.960619,2026-01-18T15:30:01.7799400Z
17.3043346,-0.7495613,13.9605274,2026-01-18T15:30:02.0778470Z
17.3044319,-0.7495058,13.9605141,2026-01-18T15:30:02.3791750Z
17.3045158,-0.7495445,13.9605293,2026-01-18T15:30:02.6796930Z
17.3044586,-0.7495462,13.9605379,2026-01-18T15:30:02.9811100Z
17.3047581,-0.7494559,13.9603291,2026-01-18T15:30:03.2798370Z
17.3060055,-0.7491301,13.9630775,2026-01-18T15:30:03.5812570Z
17.3067589,-0.7490253,13.9640627,2026-01-18T15:30:03.8827050Z
17.3067989,-0.748976231,13.9648218,2026-01-18T15:30:04.1822130Z
17.3069668,-0.7489618,13.9651051,2026-01-18T15:30:04.4839210Z
17.3073063,-0.748998761,13.9652252,2026-01-18T15:30:04.7844220Z
17.3073063,-0.7490237,13.9652119,2026-01-18T15:30:05.0687370Z
17.30844,-0.749420941,13.9649534,2026-01-18T15:30:05.3678450Z
17.31231,-0.750654459,13.9640341,2026-01-18T15:30:05.6702190Z
17.31394,-0.751102567,13.9637241,2026-01-18T15:30:05.9711510Z
17.3145485,-0.7513283,13.9635811,2026-01-18T15:30:06.2706770Z
17.3148861,-0.7513767,13.9635086,2026-01-18T15:30:06.5736130Z
17.314949,-0.751465142,13.96353,2026-01-18T15:30:06.8719850Z
17.3149052,-0.7514539,13.9633522,2026-01-18T15:30:07.1740310Z
17.3141651,-0.7507286,13.9643478,2026-01-18T15:30:07.4732040Z
17.3134861,-0.7501233,13.9651718,2026-01-18T15:30:07.7757630Z
17.31315,-0.7499057,13.9655914,2026-01-18T15:30:08.0775620Z
17.3130016,-0.7498079,13.9657021,2026-01-18T15:30:08.3757570Z
17.3128452,-0.7497274,13.96576,2026-01-18T15:30:08.6782870Z
17.312849,-0.749699831,13.9658241,2026-01-18T15:30:08.9774170Z
17.3128624,-0.749677956,13.9657745,2026-01-18T15:30:09.2779740Z
17.3114643,-0.749945045,13.967392,2026-01-18T15:30:09.5788890Z
17.3106346,-0.7500823,13.9683628,2026-01-18T15:30:09.8806820Z
17.3103371,-0.7501993,13.9687958,2026-01-18T15:30:10.1811770Z
17.310257,-0.7501991,13.9688578,2026-01-18T15:30:10.4812270Z
17.31029,-0.750184536,13.96891,2026-01-18T15:30:10.7826190Z
17.3102245,-0.7502349,13.9689274,2026-01-18T15:30:11.0827730Z
17.31003,-0.7504271,13.9695187,2026-01-18T15:30:11.3830160Z
17.3091564,-0.7508716,13.9707451,2026-01-18T15:30:11.6676240Z
17.3087921,-0.751084566,13.9712839,2026-01-18T15:30:11.9692670Z
17.3085175,-0.7512093,13.9713774,2026-01-18T15:30:12.2719050Z
17.3084335,-0.7512076,13.97154,2026-01-18T15:30:12.5707970Z
17.3083935,-0.751213431,13.971571,2026-01-18T15:30:12.8717000Z
17.3083744,-0.7512872,13.9715757,2026-01-18T15:30:13.1712440Z
17.3084087,-0.7511488,13.9717751,2026-01-18T15:30:13.4719050Z
17.3085289,-0.750977337,13.9720879,2026-01-18T15:30:13.7738300Z
17.3086281,-0.7509864,13.972209,2026-01-18T15:30:14.0739730Z
17.3085613,-0.7509515,13.9722452,2026-01-18T15:30:14.3749910Z
17.3084259,-0.7510017,13.9722967,2026-01-18T15:30:14.6759500Z
17.3084259,-0.75103277,13.9721651,2026-01-18T15:30:14.9765270Z
17.308506,-0.750973046,13.9722519,2026-01-18T15:30:15.2759340Z
17.3083267,-0.750792,13.9720783,2026-01-18T15:30:15.5766130Z
17.3081741,-0.750827968,13.9718275,2026-01-18T15:30:15.8775790Z
17.3080921,-0.7508655,13.9716663,2026-01-18T15:30:16.1790880Z
17.3081779,-0.750643969,13.9719286,2026-01-18T15:30:16.4798550Z
17.3081074,-0.7506045,13.972043,2026-01-18T15:30:16.7819350Z
17.30817,-0.750595868,13.9720364,2026-01-18T15:30:17.0815510Z
17.3081551,-0.75068754,13.9720774,2026-01-18T15:30:17.3807220Z
17.30816,-0.750658333,13.9713974,2026-01-18T15:30:17.6826380Z
17.3080654,-0.750697,13.97114,2026-01-18T15:30:17.9826480Z
17.30792,-0.7506569,13.9710941,2026-01-18T15:30:18.2843820Z
17.30796,-0.7506474,13.97106,2026-01-18T15:30:18.5845810Z
17.3079472,-0.7505841,13.9710484,2026-01-18T15:30:18.8693010Z
17.3079872,-0.7506318,13.9709454,2026-01-18T15:30:19.1699310Z
17.3080387,-0.7506178,13.9709749,2026-01-18T15:30:19.4694060Z
17.3079948,-0.75063324,13.9709873,2026-01-18T15:30:19.7728650Z
17.30793,-0.7506376,13.9709721,2026-01-18T15:30:20.0709050Z
17.307991,-0.750629544,13.9708605,2026-01-18T15:30:20.3729620Z
17.30798,-0.750606656,13.9707756,2026-01-18T15:30:20.6736840Z
17.3079166,-0.750591457,13.9709282,2026-01-18T15:30:20.9753810Z
17.3078976,-0.750515342,13.97098,2026-01-18T15:30:21.2738320Z
17.3075924,-0.750753343,13.9709473,2026-01-18T15:30:21.5748390Z
17.3075218,-0.7509397,13.97084,2026-01-18T15:30:21.8767560Z
17.3074455,-0.7510779,13.970747,2026-01-18T15:30:22.1764610Z
17.3074226,-0.7510572,13.9707623,2026-01-18T15:30:22.4790060Z
17.3074341,-0.751026869,13.9708519,2026-01-18T15:30:22.7781170Z
17.3073654,-0.75102,13.970912,2026-01-18T15:30:23.0796760Z
17.3074322,-0.751106143,13.9709473,2026-01-18T15:30:23.3791790Z
17.3074245,-0.7510583,13.970871,2026-01-18T15:30:23.6806210Z
17.3074036,-0.750959039,13.9707489,2026-01-18T15:30:23.9824820Z
17.3074436,-0.7509104,13.9707232,2026-01-18T15:30:24.2824240Z
17.3073959,-0.7509111,13.97068,2026-01-18T15:30:24.5835900Z
17.3074265,-0.7508952,13.9706907,2026-01-18T15:30:24.8835040Z
17.307436,-0.750811,13.9705915,2026-01-18T15:30:25.1685290Z
17.30731,-0.7510475,13.9707432,2026-01-18T15:30:25.4680580Z
17.3074741,-0.751013458,13.9705925,2026-01-18T15:30:25.7699160Z
17.3074589,-0.751030147,13.9706678,2026-01-18T15:30:26.0700570Z
17.3074646,-0.7510888,13.9706154,2026-01-18T15:30:26.3713770Z
17.3075066,-0.751074433,13.9706,2026-01-18T15:30:26.6720820Z
17.3074379,-0.7510624,13.9705172,2026-01-18T15:30:26.9715830Z
17.3074226,-0.7510936,13.9705544,2026-01-18T15:30:27.2722350Z
17.307478,-0.751027167,13.9704857,2026-01-18T15:30:27.5733720Z
17.3075142,-0.750949442,13.9704723,2026-01-18T15:30:27.8754340Z
17.3075886,-0.7508257,13.9706287,2026-01-18T15:30:28.1768840Z
17.3075676,-0.7508636,13.9703627,2026-01-18T15:30:28.4763970Z
17.30773,-0.75080204,13.9702644,2026-01-18T15:30:28.7766440Z
17.30758,-0.7509054,13.9703121,2026-01-18T15:30:29.0766090Z
17.30748,-0.7509963,13.9703693,2026-01-18T15:30:29.3768760Z
17.3073235,-0.7504716,13.9698715,2026-01-18T15:30:29.6779610Z
17.30724,-0.750238061,13.9697981,2026-01-18T15:30:29.9798760Z
17.307272,-0.750174046,13.96965,2026-01-18T15:30:30.2801430Z
17.3072586,-0.7501783,13.9696016,2026-01-18T15:30:30.5810090Z
17.3072815,-0.7502027,13.9695873,2026-01-18T15:30:30.8816500Z
17.3073883,-0.750186443,13.9696636,2026-01-18T15:30:31.1820470Z
17.30734,-0.750175,13.96945,2026-01-18T15:30:31.4818190Z
17.3073959,-0.750191748,13.9691458,2026-01-18T15:30:31.7829670Z
17.3074112,-0.7502047,13.9689837,2026-01-18T15:30:32.0840830Z
17.3073921,-0.750171065,13.9689293,2026-01-18T15:30:32.3840770Z
17.307497,-0.750228345,13.96892,2026-01-18T15:30:32.6698990Z
17.3071976,-0.7500943,13.9689064,2026-01-18T15:30:32.9692470Z
17.3075848,-0.750129759,13.9691277,2026-01-18T15:30:33.2694720Z
17.3074017,-0.749931335,13.9690409,2026-01-18T15:30:33.5698230Z
17.30683,-0.749756932,13.9691849,2026-01-18T15:30:33.8707710Z
17.306385,-0.749597132,13.9691744,2026-01-18T15:30:34.1723790Z
17.30743,-0.749017954,13.970808,2026-01-18T15:30:34.4720880Z
17.39237,-0.6952534,14.0391436,2026-01-18T15:30:34.7742360Z
17.5517654,-0.6506103,14.1627808,2026-01-18T15:30:35.0743120Z
17.73174,-0.652570367,14.3064327,2026-01-18T15:30:35.3737570Z
17.9429646,-0.663951039,14.4996576,2026-01-18T15:30:35.6749910Z
18.1753521,-0.648778856,14.6961679,2026-01-18T15:30:35.9765690Z
18.4223022,-0.6600225,14.8867569,2026-01-18T15:30:36.2775010Z
18.65134,-0.635986,15.080883,2026-01-18T15:30:36.5770560Z
18.8376732,-0.662937939,15.2517776,2026-01-18T15:30:36.8793380Z
19.0092678,-0.6880415,15.4114952,2026-01-18T15:30:37.1790000Z
19.1388359,-0.6990034,15.5264406,2026-01-18T15:30:37.4787120Z
19.2110767,-0.704378247,15.5920372,2026-01-18T15:30:37.7805360Z
19.239687,-0.7197145,15.631506,2026-01-18T15:30:38.0818860Z
19.23588,-0.716051638,15.6443586,2026-01-18T15:30:38.3828920Z
19.2251625,-0.7196,15.639698,2026-01-18T15:30:38.6819020Z
19.2228317,-0.7200738,15.6353264,2026-01-18T15:30:38.9835330Z
19.21748,-0.7215945,15.6326065,2026-01-18T15:30:39.2834700Z
19.2166443,-0.7221076,15.6322222,2026-01-18T15:30:39.5842430Z
19.2152977,-0.722774267,15.6317015,2026-01-18T15:30:39.8693600Z
19.2146759,-0.723224342,15.6316891,2026-01-18T15:30:40.1701230Z
19.21397,-0.723635,15.6310768,2026-01-18T15:30:40.4709480Z
19.21385,-0.723611355,15.630537,2026-01-18T15:30:40.7715490Z
19.2139244,-0.723727465,15.6308212,2026-01-18T15:30:41.0725260Z
19.2140236,-0.7237717,15.630455,2026-01-18T15:30:41.3715290Z
19.2148724,-0.7241639,15.629734,2026-01-18T15:30:41.6727750Z
19.2152557,-0.724351943,15.6290245,2026-01-18T15:30:41.9734090Z
19.2154961,-0.724489331,15.6288719,2026-01-18T15:30:42.2754480Z
19.2154636,-0.724406242,15.6288137,2026-01-18T15:30:42.5768200Z
19.2155743,-0.7245467,15.6287479,2026-01-18T15:30:42.8767260Z
19.2158966,-0.7246651,15.62873,2026-01-18T15:30:43.1768040Z
19.2155647,-0.7248875,15.6289721,2026-01-18T15:30:43.4761480Z
19.21513,-0.72602427,15.6295176,2026-01-18T15:30:43.7784300Z
19.2150345,-0.726440847,15.6295872,2026-01-18T15:30:44.0780540Z
19.2150726,-0.726588964,15.6296606,2026-01-18T15:30:44.3797110Z
19.2149544,-0.726655,15.6297226,2026-01-18T15:30:44.6804350Z
19.2150383,-0.7267091,15.6296692,2026-01-18T15:30:44.9812530Z
