X,Y,Z,Timestamp
19.2059917,-0.7203868,15.6540184,2026-01-18T15:07:18.3038900Z
19.20813,-0.7220983,15.6496449,2026-01-18T15:07:18.6051430Z
19.2122459,-0.722954154,15.6409845,2026-01-18T15:07:18.9047190Z
19.2098522,-0.7268353,15.6342134,2026-01-18T15:07:19.2059070Z
19.208725,-0.7279595,15.6323681,2026-01-18T15:07:19.5074930Z
19.2078247,-0.727378,15.631155,2026-01-18T15:07:19.8074650Z
19.2077751,-0.727708638,15.6254473,2026-01-18T15:07:20.1096220Z
19.20882,-0.7280405,15.6238689,2026-01-18T15:07:20.4092530Z
19.2076054,-0.728229046,15.6233635,2026-01-18T15:07:20.7110850Z
19.209507,-0.728636,15.6229324,2026-01-18T15:07:21.0101840Z
19.2101,-0.728177667,15.625349,2026-01-18T15:07:21.3123660Z
19.2120934,-0.728182554,15.6271038,2026-01-18T15:07:21.6131610Z
19.213253,-0.728157043,15.6278706,2026-01-18T15:07:21.8973390Z
19.214098,-0.7277649,15.6292057,2026-01-18T15:07:22.1986730Z
19.2145252,-0.727854133,15.63026,2026-01-18T15:07:22.4979110Z
19.2144432,-0.7279845,15.6304855,2026-01-18T15:07:22.8000310Z
19.2148743,-0.7280681,15.6305981,2026-01-18T15:07:23.0993940Z
19.2151451,-0.7280374,15.6313725,2026-01-18T15:07:23.4012170Z
19.2152958,-0.7280501,15.6315994,2026-01-18T15:07:23.7025320Z
19.2152939,-0.728106141,15.6317024,2026-01-18T15:07:24.0032960Z
19.2151985,-0.7281194,15.6317463,2026-01-18T15:07:24.3042580Z
19.2150955,-0.7281882,15.6315355,2026-01-18T15:07:24.6043410Z
19.21522,-0.7281679,15.6316357,2026-01-18T15:07:24.9045600Z
19.2157536,-0.7281497,15.63224,2026-01-18T15:07:25.2056110Z
19.2159214,-0.7280735,15.6326447,2026-01-18T15:07:25.5074930Z
19.2160225,-0.728054166,15.6327553,2026-01-18T15:07:25.8077660Z
19.21615,-0.727989435,15.6329288,2026-01-18T15:07:26.1094720Z
19.2160645,-0.7279888,15.6328573,2026-01-18T15:07:26.4100930Z
19.2160759,-0.728028357,15.6328526,2026-01-18T15:07:26.7105920Z
19.2160587,-0.7280557,15.6329451,2026-01-18T15:07:27.0104050Z
19.2162437,-0.728063643,15.6335831,2026-01-18T15:07:27.3117200Z
19.2162647,-0.7280986,15.6339264,2026-01-18T15:07:27.6129850Z
19.2162285,-0.7280902,15.6340828,2026-01-18T15:07:27.8968890Z
19.2162666,-0.728081346,15.6340046,2026-01-18T15:07:28.1984260Z
19.2162628,-0.728038549,15.6341286,2026-01-18T15:07:28.4990030Z
19.2161312,-0.7280546,15.6339874,2026-01-18T15:07:28.7997330Z
19.2163181,-0.727978647,15.6342125,2026-01-18T15:07:29.0994540Z
19.2168941,-0.727765739,15.6353817,2026-01-18T15:07:29.4006650Z
19.2169628,-0.7277278,15.6355534,2026-01-18T15:07:29.7028970Z
19.2172546,-0.7275817,15.6359882,2026-01-18T15:07:30.0023080Z
19.2173481,-0.7275518,15.6359835,2026-01-18T15:07:30.3039830Z
19.2173729,-0.727520347,15.6361008,2026-01-18T15:07:30.6050640Z
19.2173023,-0.7275839,15.636034,2026-01-18T15:07:30.9044020Z
19.21646,-0.727391362,15.6353636,2026-01-18T15:07:31.2052450Z
19.2157822,-0.727223456,15.6348419,2026-01-18T15:07:31.5062850Z
19.2155075,-0.7271533,15.6346779,2026-01-18T15:07:31.8079450Z
19.21542,-0.727102339,15.6346416,2026-01-18T15:07:32.1079840Z
19.2153282,-0.72713,15.6346664,2026-01-18T15:07:32.4094340Z
19.21532,-0.7273466,15.6344748,2026-01-18T15:07:32.7105960Z
19.2154045,-0.7272993,15.6345272,2026-01-18T15:07:33.0097220Z
19.21557,-0.727128267,15.6348572,2026-01-18T15:07:33.3112240Z
19.2156277,-0.727143168,15.6350079,2026-01-18T15:07:33.6120610Z
19.2156372,-0.727150559,15.635067,2026-01-18T15:07:33.9131730Z
19.2156162,-0.727195144,15.6349449,2026-01-18T15:07:34.1967280Z
19.215538,-0.727167249,15.6349163,2026-01-18T15:07:34.4984730Z
19.2156372,-0.7271595,15.6351213,2026-01-18T15:07:34.7987140Z
19.2158623,-0.7272239,15.6351757,2026-01-18T15:07:35.0991140Z
19.21619,-0.7273057,15.6353588,2026-01-18T15:07:35.4003880Z
19.2164459,-0.727306,15.6353493,2026-01-18T15:07:35.7019300Z
19.2164841,-0.727313,15.6354332,2026-01-18T15:07:36.0027840Z
19.2164822,-0.7273969,15.6354475,2026-01-18T15:07:36.3028260Z
19.2164421,-0.7274513,15.6352949,2026-01-18T15:07:36.6045200Z
19.216507,-0.7275108,15.6352606,2026-01-18T15:07:36.9042060Z
19.21611,-0.7276985,15.6354637,2026-01-18T15:07:37.2052170Z
19.2157154,-0.727816939,15.6351852,2026-01-18T15:07:37.5063750Z
19.2158089,-0.7279592,15.6357012,2026-01-18T15:07:37.8078570Z
19.2156658,-0.728014648,15.6355343,2026-01-18T15:07:38.1085990Z
19.21569,-0.7279449,15.6356564,2026-01-18T15:07:38.4087460Z
19.2156677,-0.727955341,15.6356163,2026-01-18T15:07:38.7106810Z
19.2156429,-0.727988839,15.6355991,2026-01-18T15:07:39.0101500Z
19.2160912,-0.7277081,15.635603,2026-01-18T15:07:39.3117980Z
19.2162628,-0.7275865,15.6357288,2026-01-18T15:07:39.6129760Z
19.21631,-0.7275648,15.6357651,2026-01-18T15:07:39.9139120Z
19.2162228,-0.727586567,15.63567,2026-01-18T15:07:40.1984630Z
19.21627,-0.727511168,15.635767,2026-01-18T15:07:40.4989640Z
19.2162571,-0.727518857,15.6358223,2026-01-18T15:07:40.7996820Z
19.2162189,-0.7275258,15.6357126,2026-01-18T15:07:41.0994700Z
19.21614,-0.727653146,15.6352386,2026-01-18T15:07:41.4014330Z
19.2162971,-0.7275865,15.635685,2026-01-18T15:07:41.7018580Z
19.2163258,-0.7275969,15.6357174,2026-01-18T15:07:42.0033960Z
19.2164421,-0.7276402,15.63563,2026-01-18T15:07:42.3041930Z
19.21628,-0.7277144,15.63569,2026-01-18T15:07:42.6052730Z
19.216301,-0.7277878,15.6356726,2026-01-18T15:07:42.9052420Z
19.2165,-0.7274979,15.6355934,2026-01-18T15:07:43.2055620Z
19.2165928,-0.7273202,15.6356392,2026-01-18T15:07:43.5075940Z
19.21666,-0.727338254,15.6356335,2026-01-18T15:07:43.8081650Z
19.2166519,-0.727312565,15.6356468,2026-01-18T15:07:44.1092450Z
19.2165756,-0.7273431,15.6355991,2026-01-18T15:07:44.4099030Z
19.2165184,-0.727189839,15.6356754,2026-01-18T15:07:44.7111730Z
19.2164421,-0.7271506,15.6355228,2026-01-18T15:07:45.0104310Z
19.21642,-0.727249861,15.635643,2026-01-18T15:07:45.3116210Z
19.2164135,-0.7272406,15.63572,2026-01-18T15:07:45.6131760Z
19.2166061,-0.727231145,15.635807,2026-01-18T15:07:45.9133350Z
19.2166119,-0.7272738,15.6356888,2026-01-18T15:07:46.1981300Z
19.2164688,-0.727297246,15.6357775,2026-01-18T15:07:46.5001370Z
19.2166252,-0.7273956,15.6359463,2026-01-18T15:07:46.7999450Z
19.2164955,-0.7274186,15.6357784,2026-01-18T15:07:47.0995040Z
19.2162857,-0.727238059,15.6358337,2026-01-18T15:07:47.4017140Z
19.2161789,-0.727193,15.63592,2026-01-18T15:07:47.7025290Z
19.2181835,-0.726350546,15.6375141,2026-01-18T15:07:48.0024490Z
19.29668,-0.671010435,15.6802168,2026-01-18T15:07:48.3043630Z
19.44128,-0.6288802,15.7913122,2026-01-18T15:07:48.6055010Z
19.6430016,-0.6002522,15.9598331,2026-01-18T15:07:48.9061480Z
19.8490467,-0.6064842,16.1358566,2026-01-18T15:07:49.2056260Z
20.07956,-0.5892701,16.3426838,2026-01-18T15:07:49.5072550Z
20.3081512,-0.5790448,16.5363483,2026-01-18T15:07:49.8080510Z
20.5603275,-0.6029378,16.7432117,2026-01-18T15:07:50.1082610Z
20.774477,-0.620547354,16.94741,2026-01-18T15:07:50.4096770Z
20.9324722,-0.6350708,17.1211987,2026-01-18T15:07:50.7093950Z
21.0302925,-0.657630563,17.2270851,2026-01-18T15:07:51.0096550Z
21.0915222,-0.67956686,17.2772255,2026-01-18T15:07:51.3107340Z
21.1149254,-0.688387036,17.2903042,2026-01-18T15:07:51.6125040Z
21.120491,-0.692860246,17.2932587,2026-01-18T15:07:51.9130630Z
21.1134472,-0.6951916,17.2940826,2026-01-18T15:07:52.2140700Z
21.1110687,-0.697497845,17.290247,2026-01-18T15:07:52.4978910Z
21.1078281,-0.6978538,17.2863426,2026-01-18T15:07:52.7982110Z
21.1029129,-0.702210963,17.28294,2026-01-18T15:07:53.0982500Z
21.0904922,-0.70476824,17.2855968,2026-01-18T15:07:53.3993390Z
21.0801125,-0.7076619,17.282835,2026-01-18T15:07:53.7010090Z
21.0813618,-0.7100131,17.2733345,2026-01-18T15:07:54.0019400Z
21.0824833,-0.709486,17.27319,2026-01-18T15:07:54.3026490Z
21.0852413,-0.7093296,17.2733383,2026-01-18T15:07:54.6033820Z
21.0868721,-0.7109368,17.2689419,2026-01-18T15:07:54.9042180Z
21.0879555,-0.7105532,17.269228,2026-01-18T15:07:55.2037340Z
21.0894756,-0.7104707,17.27027,2026-01-18T15:07:55.5047770Z
21.0902786,-0.7098978,17.27506,2026-01-18T15:07:55.8066610Z
